Customer ID,Recency,Frequency,Monetary,Avg_Basket_Size,Avg_Revenue,Purchase_Count,Tenure,Unique_Products,Unique_Countries,Avg_Purchase_Gap,Churn
13445,625,1,241.89999999999998,198.0,241.89999999999998,198,625,7,1,0.0,1
13446,429,11,3881.89,218.45454545454547,352.89909090909094,2403,663,113,1,1.198952879581152,1
13447,22,3,1129.14,194.66666666666666,376.38000000000005,584,35,55,1,0.20689655172413793,0
13448,16,13,9240.87,338.7692307692308,710.8361538461539,4404,733,321,1,1.2782764811490126,0
13449,23,1,291.88,222.0,291.88,222,23,19,1,0.0,0
13450,26,13,4120.04,332.15384615384613,316.92615384615385,4318,602,57,1,3.904109589041096,0
13451,25,11,7190.92,478.90909090909093,653.72,5268,627,561,1,0.5734870317002881,0
13452,258,3,729.8,2.0,243.26666666666665,6,472,2,1,106.5,1
13453,165,3,781.69,113.66666666666667,260.56333333333333,341,401,33,1,6.0256410256410255,1
13454,640,1,219.87,198.0,219.87,198,640,23,1,0.0,1
13455,24,6,2905.93,164.16666666666666,484.3216666666667,985,730,79,1,4.916083916083916,0
13456,17,6,1766.72,127.5,294.4533333333333,765,206,43,1,3.0161290322580645,0
13457,688,2,148.22,48.0,74.11,96,737,9,1,6.0,1
13458,6,16,11959.27,422.5,747.454375,6760,387,290,1,0.7727272727272727,0
13459,624,2,1160.41,493.0,580.2049999999999,986,681,57,1,0.7916666666666666,1
13460,28,2,183.44,143.0,91.72,286,49,16,1,1.25,0
13461,38,6,4160.0,522.0,693.3333333333334,3132,596,30,1,9.114754098360656,0
13462,252,5,1153.8500000000001,139.4,230.76999999999998,697,725,64,1,6.742857142857143,1
13464,57,6,3097.64,240.0,516.2733333333333,1440,617,128,1,3.7266666666666666,0
13465,445,2,931.12,292.0,465.56,584,585,34,1,4.212121212121212,1
13466,183,5,1013.35,132.0,202.67000000000002,660,627,49,1,8.203703703703704,1
13467,10,2,1083.71,292.0,541.855,584,35,89,1,0.25510204081632654,0
13468,1,72,13390.51,80.88888888888889,185.97930555555556,5824,735,290,1,0.9642365887207703,0
13469,652,1,82.4,52.0,82.4,52,652,6,1,0.0,1
13470,98,2,165.0,50.0,82.5,100,114,7,1,1.6666666666666667,1
13471,0,4,2531.58,397.5,632.895,1590,46,214,1,0.17374517374517376,0
13472,463,2,592.24,155.0,296.12,310,555,24,1,3.3703703703703702,1
13473,60,8,2657.76,125.0,332.21999999999997,1000,723,65,1,9.565217391304348,0
13474,235,3,663.79,111.33333333333333,221.26333333333332,334,494,116,1,2.0,1
13475,190,4,1431.78,253.0,357.945,1012,298,64,1,1.2470588235294118,1
13476,178,5,2061.4700000000003,142.6,412.29400000000004,713,644,86,1,4.419047619047619,1
13477,37,11,2834.17,190.45454545454547,257.6518181818182,2095,683,112,1,4.095541401273885,0
13478,468,5,2215.78,237.8,443.15600000000006,1189,676,114,1,1.653225806451613,1
13479,200,4,851.37,179.0,212.8425,716,476,45,1,5.269230769230769,1
13480,416,2,627.82,181.0,313.90999999999997,362,679,40,1,6.55,1
13481,45,11,3830.84,186.8181818181818,348.2581818181818,2055,735,162,1,3.0672645739910314,0
13482,231,2,336.09,93.5,168.04500000000002,187,627,20,1,20.789473684210527,1
13483,65,1,140.34,160.0,140.34,160,65,10,1,0.0,0
13484,240,3,790.72,74.66666666666667,263.5733333333333,224,639,38,1,10.473684210526315,1
13485,232,11,3019.2200000000003,163.45454545454547,274.4745454545455,1798,735,131,1,3.178343949044586,1
13486,77,3,1122.41,223.0,374.1366666666667,669,154,69,1,1.1176470588235294,0
13487,57,5,846.87,72.4,169.374,362,734,31,1,14.083333333333334,0
13488,16,23,15587.880000000001,343.0869565217391,677.7339130434783,7891,683,370,1,0.9128630705394191,0
13489,104,4,449.52,140.0,112.38000000000001,560,294,11,1,14.461538461538462,1
13490,653,1,154.25,25.0,154.25,25,653,8,1,0.0,1
13491,51,27,4566.56,88.33333333333333,169.13185185185188,2385,732,144,1,2.50187265917603,0
13492,135,3,1269.84,136.0,423.28000000000003,408,214,38,1,1.5714285714285714,1
13493,274,2,618.63,190.0,309.315,380,286,6,1,1.5714285714285714,1
13494,311,1,316.26000000000005,162.0,316.26000000000005,162,311,18,1,0.0,1
13495,7,10,5374.26,267.4,537.426,2674,732,59,1,4.938356164383562,0
13496,10,2,653.33,170.5,326.66499999999996,341,359,28,1,10.264705882352942,0
13497,282,6,1320.3300000000002,96.5,220.05499999999998,579,669,52,1,5.818181818181818,1
13498,729,1,327.38,362.0,327.38,362,729,17,1,0.0,1
13499,17,5,1159.1100000000001,273.0,231.82200000000003,1365,269,31,1,6.097560975609756,0
13500,22,4,1466.3,209.5,366.575,838,400,77,1,4.476190476190476,0
13501,287,3,2885.11,417.6666666666667,961.7033333333333,1253,569,90,1,2.4867256637168142,1
13502,16,5,780.5,98.0,156.1,490,548,28,1,16.53125,0
13503,70,6,1905.39,186.33333333333334,317.565,1118,660,158,1,2.984771573604061,0
13504,63,1,295.93,178.0,295.93,178,63,22,1,0.0,0
13505,72,4,4393.63,621.5,1098.4075,2486,232,182,1,0.7383177570093458,0
13506,315,5,1639.2,234.8,327.84000000000003,1174,460,55,1,1.4742268041237114,1
13507,2,4,2479.16,399.25,619.7900000000001,1597,145,146,1,0.8757763975155279,0
13508,243,2,287.05,90.0,143.52499999999998,180,642,27,1,14.777777777777779,1
13509,8,8,1114.72,151.75,139.34,1214,507,27,1,10.3125,0
13510,0,11,4558.29,276.72727272727275,414.39,3044,718,176,1,2.46875,0
13511,676,1,282.76,60.0,282.76,60,676,5,1,0.0,1
13512,260,4,713.39,104.75,178.3475,419,582,31,1,8.447368421052632,1
13513,126,3,824.59,121.33333333333333,274.86333333333334,364,654,32,1,13.512820512820513,1
13514,73,4,815.9000000000001,72.0,203.97500000000002,288,681,15,1,30.35,0
13515,72,6,1265.82,136.5,210.97000000000003,819,644,64,1,7.586666666666667,0
13516,20,4,1685.26,278.5,421.315,1114,417,55,1,6.6,0
13517,59,3,2128.42,456.3333333333333,709.4733333333334,1369,179,125,1,0.8571428571428571,0
13518,85,1,659.44,392.0,659.44,392,85,36,1,0.0,0
13519,77,2,343.21,66.5,171.60500000000002,133,442,19,1,20.22222222222222,0
13520,58,11,6909.4,299.0,628.1272727272727,3289,722,81,1,3.235294117647059,0
13521,0,3,1093.65,245.33333333333334,364.55,736,9,313,1,0.016091954022988506,0
13522,29,1,125.80000000000001,44.0,125.80000000000001,44,29,5,1,0.0,0
13523,32,6,5101.52,392.3333333333333,850.2533333333334,2354,401,177,1,1.5956521739130434,0
13524,40,5,680.1800000000001,64.8,136.036,324,219,17,1,6.8076923076923075,0
13525,14,2,628.78,197.0,314.39,394,247,5,1,46.6,0
13526,737,2,1182.0,955.5,591.0,1911,737,29,1,0.0,1
13527,33,12,4683.74,230.16666666666666,390.31166666666667,2762,687,266,1,1.4232456140350878,0
13529,78,2,307.76,37.0,153.88,74,204,15,1,8.928571428571429,0
13530,633,1,402.98,272.0,402.98,272,633,18,1,0.0,1
13531,204,6,1738.52,100.0,289.75333333333333,600,735,44,1,5.955056179775281,1
13532,33,1,210.31,129.0,210.31,129,33,66,1,0.0,0
13533,182,3,270.79,68.0,90.26333333333332,204,267,61,1,1.12,1
13534,1,35,7720.900000000001,110.54285714285714,220.59714285714284,3869,519,163,1,1.289002557544757,0
13535,402,1,89.5,10.0,89.5,10,402,1,1,0.0,1
13536,0,7,3448.29,305.14285714285717,492.61285714285714,2136,74,91,1,0.398876404494382,0
13537,425,2,717.85,168.5,358.925,337,451,38,1,0.6341463414634146,1
13538,42,12,3112.73,80.25,259.39416666666665,963,675,105,1,4.384615384615385,0
13539,85,7,1569.36,101.42857142857143,224.19428571428574,710,590,69,1,5.894117647058824,0
13540,466,3,632.39,63.0,210.79666666666665,189,655,26,1,6.064516129032258,1
13541,426,2,785.25,139.5,392.625,279,569,10,1,15.88888888888889,1
13542,376,17,4006.17,47.94117647058823,235.6570588235294,815,728,98,1,1.0267857142857142,1
13543,633,2,1439.61,164.5,719.8050000000001,329,686,37,1,1.1304347826086956,1
13544,39,6,829.0,59.666666666666664,138.16666666666666,358,644,219,1,2.3463035019455254,0
13545,390,2,374.64,128.5,187.32,257,544,54,1,2.732142857142857,1
13546,11,5,1092.14,117.8,218.42799999999997,589,423,95,1,2.6973684210526314,0
13547,407,1,175.53,82.0,175.53,82,407,44,1,0.0,1
13548,95,3,908.99,188.33333333333334,302.99666666666667,565,470,169,1,2.010752688172043,1
13549,25,8,1005.8000000000001,69.25,125.72500000000001,554,387,44,1,6.189655172413793,0
13550,382,1,349.51,454.0,349.51,454,382,40,1,0.0,1
13551,318,2,244.2,18.0,122.1,36,665,5,1,86.5,1
13552,65,22,6978.92,120.63636363636364,317.2236363636364,2654,657,162,1,2.8260869565217392,0
13553,674,1,517.8,206.0,517.8,206,674,85,1,0.0,1
13554,379,7,1638.28,83.0,234.04,581,446,156,1,0.32323232323232326,1
13555,73,13,8999.19,371.3076923076923,692.2453846153846,4827,688,264,1,1.5098522167487685,0
13556,428,2,200.82,67.0,100.41,134,435,8,1,0.75,1
13557,27,13,3032.26,184.46153846153845,233.25076923076924,2398,730,126,1,3.888268156424581,0
13558,5,4,605.06,86.0,151.265,344,67,123,1,0.3505747126436782,0
13559,512,2,990.0,180.0,495.0,360,543,1,1,30.0,1
13560,6,1,174.37,64.0,174.37,64,6,32,1,0.0,0
13561,215,11,1820.72,103.27272727272727,165.52,1136,648,131,1,1.853448275862069,1
13562,81,8,4838.18,200.375,604.7725,1603,693,88,1,3.123076923076923,0
13563,83,2,777.53,104.5,388.765,209,139,49,1,1.1458333333333333,0
13564,143,37,17249.55,250.02702702702703,466.20405405405404,9251,737,484,1,0.45511811023622045,1
13565,18,3,414.8,86.66666666666667,138.26666666666665,260,410,45,1,6.627118644067797,0
13566,40,5,1708.1200000000001,253.2,341.624,1266,639,263,1,1.6005361930294906,0
13567,427,4,1083.69,161.25,270.9225,645,541,180,1,0.5544554455445545,1
13568,172,1,192.85,70.0,192.85,70,172,41,1,0.0,1
13569,16,4,893.78,100.5,223.445,402,427,140,1,1.92018779342723,0
13570,242,1,239.49,161.0,239.49,161,242,27,1,0.0,1
13571,12,26,4546.54,122.96153846153847,174.8669230769231,3197,730,263,1,1.045925925925926,0
13572,205,1,1384.25,534.0,1384.25,534,205,32,1,0.0,1
13573,49,6,916.47,110.0,152.745,660,636,73,1,6.625,0
13574,410,1,421.25,316.0,421.25,316,410,84,1,0.0,1
13575,22,5,732.07,89.8,146.414,449,175,41,1,3.3555555555555556,0
13576,9,28,11551.74,164.78571428571428,412.5621428571429,4614,730,145,1,2.5467625899280577,0
13577,24,11,3489.28,151.0,317.20727272727277,1661,724,102,1,4.167664670658683,0
13578,408,1,147.66,127.0,147.66,127,408,9,1,0.0,1
13579,14,5,1539.04,152.8,307.808,764,658,72,1,7.213483146067416,0
13580,405,1,107.75,45.0,107.75,45,405,5,1,0.0,1
13581,308,2,280.53000000000003,59.5,140.265,119,413,32,1,3.25,1
13582,389,2,241.68,53.0,120.84,106,617,10,1,22.7,1
13583,155,2,1445.031,548.5,722.5155,1097,678,93,1,5.505263157894737,1
13584,306,3,392.45,121.0,130.8166666666667,363,675,74,1,4.487804878048781,1
13585,530,3,684.54,462.0,228.17999999999998,1386,737,29,1,5.447368421052632,1
13586,540,1,131.53,39.0,131.53,39,540,20,1,0.0,1
13587,63,4,1673.5,166.0,418.375,664,662,27,1,20.655172413793103,0
13588,15,9,2478.95,289.55555555555554,275.43888888888887,2606,254,131,1,1.3641618497109826,0
13589,14,6,1120.74,48.833333333333336,186.79,293,733,48,1,14.03921568627451,0
13590,10,18,6349.59,293.1111111111111,352.755,5276,737,255,1,1.7628361858190709,0
13591,64,7,2093.94,121.42857142857143,299.13428571428574,850,724,89,1,6.58,0
13592,35,4,247.95999999999998,21.0,61.989999999999995,84,263,15,1,15.2,0
13593,107,14,5523.6900000000005,156.42857142857142,394.54928571428576,2190,646,212,1,1.3056234718826405,1
13594,52,2,533.32,198.0,266.66,396,485,31,1,13.5,0
13595,516,3,818.22,117.66666666666667,272.74,353,645,114,1,0.8543046357615894,1
13596,5,2,697.04,203.0,348.52,406,12,133,1,0.04242424242424243,0
13597,399,2,396.71,115.5,198.355,231,402,17,1,0.125,1
13598,46,5,789.59,80.2,157.918,401,651,78,1,6.163265306122449,0
13599,0,33,10167.630000000001,196.78787878787878,308.11,6494,738,235,1,1.7799511002444988,0
13600,311,2,518.42,299.5,259.21,599,633,35,1,8.025,1
13601,44,4,1185.14,243.0,296.285,972,545,160,1,2.582474226804124,0
13602,64,4,1025.17,134.5,256.2925,538,560,49,1,8.68421052631579,0
13603,25,1,164.34,164.0,164.34,164,25,27,1,0.0,0
13604,658,1,717.62,242.0,717.62,242,658,21,1,0.0,1
13605,386,2,522.67,212.5,261.33500000000004,425,570,50,1,3.5384615384615383,1
13606,28,3,280.54,93.0,93.51333333333332,279,311,40,1,6.714285714285714,0
13607,39,2,1078.31,234.0,539.155,468,402,110,1,2.9917355371900825,0
13608,540,1,236.2,113.0,236.2,113,540,31,1,0.0,1
13609,592,1,167.35,19.0,167.35,19,592,7,1,0.0,1
13610,11,14,2175.88,64.92857142857143,155.42000000000002,909,702,309,1,1.6457831325301204,0
13611,88,10,3319.53,200.2,331.95300000000003,2002,736,170,1,2.824561403508772,0
13612,632,1,818.29,444.0,818.29,444,632,50,1,0.0,1
13613,452,5,1039.8500000000001,89.0,207.96999999999997,445,660,50,1,3.5689655172413794,1
13614,23,6,2359.19,138.0,393.1983333333333,828,550,227,1,1.9444444444444444,0
13615,318,8,6272.53,363.75,784.06625,2910,679,259,1,0.9781420765027322,1
13616,567,2,288.1,87.5,144.05,175,690,31,1,3.388888888888889,1
13617,39,8,1278.75,74.125,159.84375,593,494,48,1,4.264150943396227,0
13618,173,1,177.34,246.0,177.34,246,173,13,1,0.0,1
13619,544,2,231.69,42.0,115.845,84,673,39,1,2.6875,1
13620,527,1,112.34,74.0,112.34,74,527,5,1,0.0,1
13621,116,1,213.85,343.0,213.85,343,116,19,1,0.0,1
13622,695,1,658.95,379.0,658.95,379,695,32,1,0.0,1
13623,30,10,2566.49,102.3,256.649,1023,736,211,1,2.40893470790378,0
13624,387,1,462.08,820.0,462.08,820,387,22,1,0.0,1
13625,596,1,301.26,144.0,301.26,144,596,21,1,0.0,1
13626,252,2,707.04,199.0,353.52,398,378,44,1,2.9302325581395348,1
13627,58,7,2245.9,233.14285714285714,320.84285714285716,1632,639,118,1,4.515625,0
13628,675,1,310.14,106.0,310.14,106,675,16,1,0.0,1
13629,22,19,13370.86,406.42105263157896,703.7294736842106,7722,665,28,1,7.3604651162790695,0
13630,4,7,2031.78,198.71428571428572,290.2542857142857,1391,285,51,1,3.9571428571428573,0
13631,99,11,3070.42,42.45454545454545,279.1290909090909,467,266,6,1,16.5,1
13632,24,8,3648.15,204.875,456.01875,1639,611,166,1,2.6545454545454548,0
13634,32,16,5073.47,131.0,317.091875,2096,697,269,1,1.4632516703786191,0
13635,67,4,2999.16,471.0,749.79,1884,738,135,1,4.161490683229814,0
13636,36,5,949.12,118.4,189.824,592,284,57,1,3.9838709677419355,0
13637,51,3,810.5,136.33333333333334,270.1666666666667,409,225,79,1,1.74,0
13638,15,1,122.64,93.0,122.64,93,15,8,1,0.0,0
13639,73,2,1346.27,498.5,673.135,997,436,49,1,6.241379310344827,0
13640,610,1,405.0,108.0,405.0,108,610,4,1,0.0,1
13641,640,5,1016.47,219.6,203.294,1098,733,41,1,2.116279069767442,1
13642,215,4,514.72,63.25,128.68,253,432,93,1,1.920353982300885,1
13643,30,10,2156.77,90.2,215.677,902,731,71,1,6.881188118811881,0
13644,15,4,2624.26,516.75,656.065,2067,105,144,1,0.6068965517241379,0
13645,119,1,252.1,158.0,252.1,158,119,5,1,0.0,1
13646,399,2,326.25,39.5,163.125,79,399,58,1,0.0,1
13647,9,8,3071.68,225.375,383.96,1803,602,98,1,4.244604316546763,0
13648,399,8,1764.02,120.0,220.5025,960,737,95,1,3.1809523809523808,1
13649,256,6,1678.88,143.83333333333334,279.81333333333333,863,526,97,1,2.136,1
13650,16,10,3288.0,174.6,328.8,1746,682,127,1,3.871345029239766,0
13651,34,3,226.85,20.666666666666668,75.61666666666667,62,381,14,1,26.615384615384617,0
13652,45,5,2570.85,314.0,514.17,1570,651,116,1,3.8227848101265822,0
13653,487,1,152.2,72.0,152.2,72,487,9,1,0.0,1
13654,42,11,6308.0,432.90909090909093,573.4545454545455,4762,737,262,1,2.1036585365853657,0
13655,113,6,2280.51,204.16666666666666,380.08500000000004,1225,591,103,1,4.033898305084746,1
13656,164,4,1078.85,215.5,269.7125,862,595,81,1,4.988372093023256,1
13657,10,2,382.14,104.5,191.07,209,201,16,1,12.666666666666666,0
13658,9,9,6025.5,241.22222222222223,669.5,2171,671,164,1,2.7966101694915255,0
13659,205,12,4894.88,211.58333333333334,407.9066666666667,2539,660,224,1,1.645985401459854,1
13660,399,1,314.59,137.0,314.59,137,399,39,1,0.0,1
13661,602,1,325.24,118.0,325.24,118,602,17,1,0.0,1
13662,85,11,2250.11,107.18181818181819,204.55545454545455,1179,657,126,1,4.198529411764706,0
13663,178,5,2047.51,178.6,409.502,893,646,87,1,4.755102040816326,1
13665,385,3,1711.66,550.6666666666666,570.5533333333333,1652,503,97,1,1.1142857142857143,1
13666,59,5,127.9,10.8,25.580000000000002,54,735,19,1,37.44444444444444,0
13667,148,1,305.02,154.0,305.02,154,148,82,1,0.0,1
13668,2,35,13089.94,175.22857142857143,373.9982857142857,6133,727,411,1,0.9219765929778934,0
13669,50,3,413.55,131.0,137.85,393,406,13,1,27.307692307692307,0
13670,74,1,349.7,282.0,349.7,282,74,25,1,0.0,0
13671,394,1,194.95,107.0,194.95,107,394,61,1,0.0,1
13672,300,3,419.92,46.0,139.97333333333333,138,730,13,1,25.176470588235293,1
13673,18,2,396.92,59.5,198.45999999999998,119,31,47,1,0.203125,0
13674,432,1,240.68,102.0,240.68,102,432,14,1,0.0,1
13675,150,2,486.82000000000005,165.0,243.41000000000003,330,284,25,1,5.541666666666667,1
13676,538,2,243.9,52.0,121.95000000000002,104,618,13,1,6.666666666666667,1
13677,404,2,556.1899999999999,109.0,278.095,218,519,98,1,1.0849056603773586,1
13678,151,1,232.6,924.0,232.6,924,151,16,1,0.0,1
13679,493,3,281.26,34.0,93.75333333333333,102,734,44,1,4.918367346938775,1
13680,0,12,11435.67,437.6666666666667,952.9725,5252,734,354,1,1.119815668202765,0
13681,17,4,827.83,90.0,206.9575,360,154,37,1,2.4285714285714284,0
13682,186,1,59.5,10.0,59.5,10,186,3,1,0.0,1
13683,457,1,258.6,180.0,258.6,180,457,10,1,0.0,1
13684,285,4,596.98,58.75,149.245,235,620,81,1,3.0833333333333335,1
13685,2,7,3119.44,722.2857142857143,445.63428571428574,5056,59,29,1,1.4473684210526316,0
13686,182,3,409.04,126.0,136.34666666666666,378,400,27,1,6.606060606060606,1
13687,437,1,11880.84,87167.0,11880.84,87167,437,45,1,0.0,1
13688,634,1,375.5,130.0,375.5,130,634,5,1,0.0,1
13689,62,2,1259.5,361.0,629.75,722,444,6,1,47.625,0
13690,58,1,172.25,67.0,172.25,67,58,9,1,0.0,0
13691,395,1,212.78,145.0,212.78,145,395,54,1,0.0,1
13692,24,5,3114.4,420.2,622.88,2101,419,83,1,4.147368421052631,0
13693,373,9,2011.8200000000002,97.77777777777777,223.53555555555556,880,732,78,1,3.3714285714285714,1
13694,3,143,196482.81,1323.1118881118882,1374.0056643356643,189205,734,896,1,0.4507874015748031,0
13695,30,16,2770.73,111.9375,173.170625,1791,577,47,1,5.6947368421052635,0
13696,421,3,2020.4,184.0,673.4666666666667,552,665,24,1,10.565217391304348,1
13697,38,1,151.3,177.0,151.3,177,38,12,1,0.0,0
13698,596,2,465.53000000000003,115.5,232.76500000000001,231,681,31,1,2.1794871794871793,1
13699,154,2,764.15,109.5,382.07500000000005,219,549,33,1,10.972222222222221,1
13700,25,13,2613.46,216.07692307692307,201.03538461538463,2809,670,163,1,2.644628099173554,0
13701,446,1,161.0,80.0,161.0,80,446,9,1,0.0,1
13702,445,1,135.18,74.0,135.18,74,445,5,1,0.0,1
13703,317,2,425.56,64.0,212.78,128,414,36,1,2.6666666666666665,1
13704,4,9,2308.06,170.11111111111111,256.4511111111111,1531,87,111,1,0.6090225563909775,0
13705,7,7,2035.33,144.14285714285714,290.76142857142855,1009,623,55,1,7.385542168674699,0
13706,302,2,631.1700000000001,150.5,315.58500000000004,301,626,38,1,8.756756756756756,1
13707,266,5,3365.86,442.0,673.1719999999999,2210,536,142,1,1.7402597402597402,1
13708,270,1,296.88,306.0,296.88,306,270,49,1,0.0,1
13709,3,18,7591.75,229.44444444444446,421.7638888888889,4130,697,296,1,1.6904176904176904,0
13710,31,3,509.52,112.0,169.84,336,611,13,1,41.357142857142854,0
13711,218,9,1792.26,91.0,199.14000000000001,819,723,80,1,5.516483516483516,1
13712,246,2,766.42,564.0,383.21000000000004,1128,610,32,1,11.375,1
13713,407,3,743.26,95.33333333333333,247.75333333333333,286,582,70,1,2.1481481481481484,1
13714,464,1,161.35,50.0,161.35,50,464,30,1,0.0,1
13715,280,17,8483.29,290.2352941176471,499.01705882352945,4934,637,277,1,0.6547842401500938,1
13716,268,1,138.28,138.0,138.28,138,268,21,1,0.0,1
13717,31,8,1763.3,268.0,220.4125,2144,485,110,1,3.6504065040650406,0
13718,245,2,306.55,86.5,153.275,173,295,9,1,4.454545454545454,1
13719,14,11,2815.25,145.36363636363637,255.9318181818182,1599,570,194,1,2.204,0
13720,116,4,799.9,125.25,199.975,501,254,42,1,3.238095238095238,1
13721,35,2,741.54,256.0,370.77,512,394,41,1,8.731707317073171,0
13722,131,10,5635.41,305.9,563.5409999999999,3059,645,137,1,2.728723404255319,1
13723,216,6,1209.2,104.83333333333333,201.53333333333333,629,610,51,1,6.775862068965517,1
13724,636,1,213.01,130.0,213.01,130,636,39,1,0.0,1
13725,49,8,1980.56,100.75,247.57,806,308,95,1,2.4854368932038833,0
13726,38,2,1079.66,527.0,539.83,1054,100,39,1,1.4878048780487805,0
13727,28,8,1080.05,46.25,135.00625,370,729,74,1,8.421686746987952,0
13728,36,16,2855.17,79.3125,178.448125,1269,729,75,1,4.190184049079755,0
13729,435,3,724.73,139.66666666666666,241.57666666666668,419,683,36,1,6.5,1
13730,135,2,752.6,244.0,376.3,488,161,38,1,0.5952380952380952,1
13731,218,2,610.59,139.0,305.295,278,246,36,1,0.7297297297297297,1
13732,27,1,491.86,498.0,491.86,498,27,33,1,0.0,0
13733,410,2,487.03000000000003,167.5,243.515,335,734,28,1,11.571428571428571,1
13734,508,4,6701.640000000001,75.75,1675.4100000000003,303,602,24,1,3.4444444444444446,1
13735,24,13,9813.22,319.84615384615387,754.863076923077,4158,725,362,1,1.0625954198473282,0
13736,4,7,2766.21,221.71428571428572,395.17285714285714,1552,733,325,1,1.3057553956834533,0
13737,199,1,339.6,125.0,339.6,125,199,29,1,0.0,1
13738,395,1,440.93,240.0,440.93,240,395,88,1,0.0,1
13739,17,2,292.2,38.0,146.1,76,527,6,1,101.8,0
13740,240,5,1597.77,198.2,319.554,991,737,83,1,5.26595744680851,1
13741,71,3,668.4300000000001,72.66666666666667,222.81000000000003,218,216,34,1,4.393939393939394,0
13742,16,12,3131.02,93.66666666666667,260.91833333333335,1124,319,200,1,0.93125,0
13743,2,7,1341.6,253.71428571428572,191.65714285714284,1776,258,8,1,6.325,0
13744,94,2,1156.36,624.5,578.18,1249,291,54,1,2.7746478873239435,1
13745,161,2,777.36,573.0,388.68,1146,545,46,1,6.963636363636364,1
13746,413,1,176.69,83.0,176.69,83,413,9,1,0.0,1
13747,373,2,249.39999999999998,34.0,124.69999999999999,68,424,4,1,10.2,1
13748,95,9,2268.35,123.11111111111111,252.0388888888889,1108,737,40,1,11.03448275862069,1
13750,53,11,3602.18,124.54545454545455,327.47090909090906,1370,616,51,1,7.54054054054054,0
13751,287,1,296.25,152.0,296.25,152,287,9,1,0.0,1
13752,123,7,1590.73,143.85714285714286,227.24714285714285,1007,527,75,1,4.26595744680851,1
13753,287,4,2094.57,362.5,523.6425,1450,736,64,1,5.670886075949367,1
13754,151,3,447.05,105.0,149.01666666666665,315,436,16,1,14.2,1
13755,3,9,2161.35,140.44444444444446,240.14999999999998,1264,62,232,1,0.16422287390029325,0
13756,1,23,9207.5,236.56521739130434,400.32608695652175,5441,723,142,1,2.043227665706052,0
13757,674,1,195.55,54.0,195.55,54,674,8,1,0.0,1
13758,11,15,9416.98,337.8666666666667,627.7986666666667,5068,738,213,1,2.340909090909091,0
13759,32,2,659.4100000000001,143.5,329.70500000000004,287,70,24,1,1.5416666666666667,0
13760,53,5,1363.6399999999999,124.6,272.72799999999995,623,592,95,1,4.559322033898305,0
13761,49,6,1952.17,179.83333333333334,325.3616666666667,1079,656,118,1,4.991735537190083,0
13762,218,5,2472.48,521.6,494.496,2608,698,23,1,14.029411764705882,1
13763,62,3,5217.44,1074.6666666666667,1739.1466666666668,3224,434,50,1,7.571428571428571,0
13764,70,6,2953.26,349.8333333333333,492.21000000000004,2099,641,295,1,1.52,0
13765,652,1,352.821,297.0,352.821,297,652,17,1,0.0,1
13766,494,1,190.35,137.0,190.35,137,494,16,1,0.0,1
13767,1,73,35540.53,208.6986301369863,486.85657534246576,15235,738,117,1,0.8879093198992444,0
13768,726,2,875.97,186.5,437.985,373,730,30,1,0.125,1
13769,1,20,5800.42,128.7,290.021,2574,723,121,1,2.51056338028169,0
13770,421,4,785.37,117.0,196.3425,468,729,48,1,6.531914893617022,1
13771,63,9,5728.82,348.8888888888889,636.5355555555556,3140,652,182,1,2.7209302325581395,0
13772,33,8,3114.2200000000003,182.0,389.27750000000003,1456,653,394,1,1.0749128919860627,0
13773,396,2,301.54,87.0,150.77,174,659,19,1,14.61111111111111,1
13774,81,1,345.0,192.0,345.0,192,81,22,1,0.0,0
13775,590,1,1049.66,455.0,1049.66,455,590,63,1,0.0,1
13776,427,2,623.98,1.0,311.99,2,427,1,1,0.0,1
13777,0,61,56478.42,438.39344262295083,925.875737704918,26742,737,44,1,1.8307692307692307,0
13778,102,4,1124.49,127.75,281.1225,511,564,33,1,10.720930232558139,1
13779,515,1,161.13,53.0,161.13,53,515,27,1,0.0,1
13780,6,3,735.82,160.33333333333334,245.27333333333334,481,406,90,1,4.03030303030303,0
13781,250,3,778.83,100.0,259.61,300,720,56,1,8.375,1
13782,12,13,1793.72,49.92307692307692,137.97846153846154,649,732,187,1,2.94238683127572,0
13783,487,4,1542.09,859.25,385.5225,3437,672,4,1,20.333333333333332,1
13784,9,14,2910.23,201.92857142857142,207.87357142857144,2827,450,13,1,10.333333333333334,0
13785,428,4,542.49,37.75,135.6225,151,459,26,1,1.0344827586206897,1
13786,366,6,3358.94,275.3333333333333,559.8233333333334,1652,735,80,1,2.983739837398374,1
13787,75,6,1222.5,166.33333333333334,203.75,998,694,71,1,7.258823529411765,0
13788,504,1,3.75,1.0,3.75,1,504,1,1,0.0,1
13789,387,1,239.46,258.0,239.46,258,387,18,1,0.0,1
13790,3,1,348.79999999999995,748.0,348.79999999999995,748,3,45,1,0.0,0
13791,127,2,1516.0,600.0,758.0,1200,167,7,1,4.0,1
13792,65,3,383.95,52.0,127.98333333333335,156,422,23,1,16.181818181818183,0
13793,646,1,96.0,52.0,96.0,52,646,7,1,0.0,1
13794,546,1,126.03,63.0,126.03,63,546,9,1,0.0,1
13795,387,4,836.3,312.5,209.075,1250,637,23,1,8.821428571428571,1
13796,498,1,289.7,218.0,289.7,218,498,22,1,0.0,1
13797,436,3,1179.45,191.0,393.15000000000003,573,647,71,1,2.727272727272727,1
